EmployerId,ClientTenure,Employees,Industry,NetworkStrength,ZipCode
103735654,29,808,I12,-0.4041,39401
399355250,13,11,I22,0.0561,53227
536985,10,41,I27,0.3394,68164
393683788,8,13,I11,0.5411,90034
533494,37,27,,0.5276,54650
720187,17,2,I09,-0.7263,58554
488016,10,13,I27,0.3777,75029
867798,28,1080,I27,0.1839,14624
503039,8,20,I12,0.5114,97062
680235,7,18,I12,-0.1040,87004
675165884,7,54,,-0.9377,75606
637205,20,19,I09,-0.0802,01510
434933,13,2,I15,-1.0853,35801
671243044,1,3,,0.4454,93101
215992632,5,8,,-0.1283,19975
840673,10,7,I22,-0.1406,60134
519868,27,86,I27,0.4868,97201
443274,26,1,I20,0.1895,29483
729782,18,12,I11,0.2923,20005
645713328,8,15,I27,0.4125,95113
751797,8,12,I12,0.3494,10962
699996267,18,73,,-0.5977,17112
482666,26,187,I11,-0.4309,35223
576834,21,9,I12,0.1007,63131
815915,8,16,I20,0.0389,85705
529374900,2,48,I27,0.2014,06470
453506,9,24,I21,0.5958,55379
635357722,1,623,,-0.0971,64116
13350121,7,2,I27,0.5411,90028
635179505,24,9,I20,0.2491,54241
507764100,2,35,I22,0.1790,06477
445070,7,16,I15,-0.4004,17401
468250,10,6,I20,0.4125,94085
626978396,1,30,,0.3749,75081
610344,32,15,I16,-0.2262,77904
732128,47,17,I12,0.1839,14626
609204697,10,1721,I21,0.8091,12601
223217714,5,134,I23,0.3918,10012
158641321,5,7,I22,0.1490,75034
662396095,1,10,,-0.1254,36801
556426,32,16,I26,0.2923,20017
692146509,1,22,,0.8877,80216
456837817,3,197,I27,0.2542,42301
788370,21,6,I27,0.4721,80203
34654246,17,40,I09,0.1007,63017
695439872,1,2228,,0.1815,60181
486282,24,23,I27,0.1211,13601
620454,9,45,I22,0.5411,91605
491452439,2,617,I27,0.7075,33071
729030,40,61,I20,0.3866,55102
519688,7,11,I27,0.2935,19901
535214,31,28,I14,0.5766,43219
615673390,1,6,I22,-1.6766,77523
551819,17,3,I27,-1.0276,17340
249576292,5,9,I23,0.2920,85029
723796,24,75,I23,0.2408,83854
282000201,4,112,I27,-0.6146,60954
52963381,20,15,I24,0.2923,20036
575244636,2,63,I19,0.7381,95492
688783,27,14,I27,0.6770,92653
569195974,2,30,I19,0.6648,14228
694126046,1,11,,?,?
650278212,11,94,I12,1.0891,30501
729642,17,16,I13,0.5768,11793
640852736,1,66,,0.1805,76106
618913,27,2,I12,0.1640,40403
25258329,7,10,I27,0.8483,92561
44605901,7,13,I02,0.6284,92108
700822,14,61,I27,0.1056,60067
868537,11,37,I14,0.1126,46825
811279,23,14,I11,0.6297,22314
528767,25,2,,0.1183,08619
931880,7,4,I27,0.7062,30326
405863812,43,3,I20,-0.9374,36037
277370007,4,82,I27,-0.5999,04043
645251,21,1,I14,0.1839,14623
596688175,10,92,I23,0.0811,83202
507783311,2,16,I11,0.9319,80403
46024337,47,1344,I22,0.2229,38103
731469,16,46,I11,0.4332,22102
486963452,2,42,I02,0.6284,92123
696376538,6,202,,-0.0348,46268
820643,24,5,I11,0.3918,10013
342392330,13,20,I11,0.4731,33511
689172600,17,6,,0.5411,90064
577459,8,11,I20,0.4798,01040
307370726,4,26,I22,0.2920,85260
241792459,5,33,I20,0.7818,45449
162079618,15,83,I12,0.2259,21401
755801,14,61,I12,-0.0078,31088
703130,40,32,I13,0.7129,48207
843179,25,20,I15,0.7194,33134
393628150,3,222,I14,0.4896,84107
144134289,13,6,I11,0.3918,10013
517052,11,25,I23,0.7132,49504
530500989,2,11,I20,-0.4394,95482
281422713,20,32,I07,-0.7762,57108
408505254,3,10,I27,-0.7607,28602
269690237,24,68,I19,-1.0294,54880
770256,30,85,I26,-0.0973,12759
601722,10,10,,-0.0432,62025
626567,32,9,I20,0.0115,67337
300512128,4,372,I21,-0.2482,15342
720408,45,10,,0.2363,33850
428958058,3,19,I23,0.2259,21409
48097641,6,247,I27,-0.2294,29646
778528,17,8,I27,-0.1541,67460
318761369,4,1,I27,0.6254,22601
483612713,3,9,I24,0.3413,78746
317294915,4,28,I20,0.3918,10013
597553316,4,33,I02,0.3493,19063
400173727,3,26,I11,0.4125,95054
357080382,4,47,I01,0.0269,38425
866422,12,81,I20,0.2014,06902
638569,7,6,I16,0.3749,75244
788635,11,19,I19,0.7132,49345
81835364,6,38,I22,0.8483,92879
811236,26,20,I22,0.6907,48390
638000437,27,3,I13,0.7286,33701
614604,32,19,I27,-1.0826,74074
830888,32,22,I07,0.1011,77057
119118351,6,19,I02,0.4381,08057
491115,26,16,I16,0.6887,96813
566773,23,8,I07,0.1281,02601
478334,28,27,I02,0.0558,94014
768169,11,15,I22,0.1011,77379
103323908,6,5,I22,-0.9146,55987
739080,27,75,I19,-0.3161,58078
707115428,1,36,,-0.0671,48430
625995,33,14,I23,0.0849,99501
344715597,4,13,I14,0.2923,20036
134979054,28,38,I21,-1.3498,23924
521035,13,10,I23,-0.9347,78577
496880,25,9,I26,-0.1124,55404
455298411,22,5,I27,0.5411,90275
440284,30,15,I24,0.7818,45408
127236288,6,12,I27,0.7686,49684
430256595,3,49,I14,-0.5468,30540
644796,8,7,I07,-0.2453,19610
545874,14,2,I22,0.7075,33324
552826970,11,5158,I23,0.2208,37919
174582525,5,4,,0.2920,85254
845309,22,151,I22,0.1273,02379
315855315,4,11,I24,-0.0802,01581
369776566,12,43,I16,0.1056,60026
710385,21,75,I24,0.1056,60602
476359,13,31,I12,0.5957,93065
837764,31,2,I02,0.8190,30092
496011,29,27,I24,0.1056,60654
498510055,28,285,I19,0.8253,44131
80280365,6,17,I24,0.5411,91106
442126101,7,8,I15,0.4552,97301
533221347,2,14,I11,0.2014,06840
58591818,22,21,I24,-0.0958,05602
641657,22,23,I12,-0.0319,35406
187199462,11,1,I10,0.5411,90016
450849,9,52,I15,-1.0276,17019
631172,12,80,I20,0.6928,27610
513681,17,24,I13,0.1056,60654
105917503,33,538,I12,0.7075,33323
437749346,5,120,I24,0.1011,77027
52531662,6,4,I13,0.2965,20878
601754,23,17,I15,-0.2097,15238
814834,11,35,I11,-0.0555,02114
53967876,6,23,I02,0.6770,92677
674848607,1,19,,0.5491,56360
499687502,9,139,I26,-0.4502,97470
534950,18,2,I13,0.5411,90210
504915,23,107,I15,-0.6440,68508
664320958,1,14,,?,30525
868530,22,159,I21,0.1056,60601
497083448,1,16,,0.6928,27529
485969,17,14,I19,-0.3405,52402
676846944,1,59,,0.1056,60654
793074,30,7,,-0.6589,04096
233005619,26,88,I20,0.5165,28144
711351,17,10,I09,-0.1467,20186
469148,11,6,I20,0.1615,50010
50062553,6,36,I02,-0.8657,27408
721241,7,19,I02,0.1052,28713
455560811,35,43,I24,0.5411,90014
744893,11,26,I25,0.8138,30008
50958910,30,36,I10,0.5355,22405
262017046,4,8,I22,1.0284,30297
129354429,13,22,I02,-0.3488,73118
832588,24,4,I11,0.4721,80033
810761,22,2,I23,0.0031,19312
356863576,26,6,I20,-0.1424,60069
578494876,21,33,I20,0.4460,49201
697808,21,17,I27,0.2630,12534
651989,8,17,I12,0.2965,20707
251664259,9,1668,I20,0.1108,03801
689523,41,29,I22,1.2193,43551
819960,23,15,I27,-0.2378,02458
388798541,17,97,I15,-0.8034,53583
650980,20,12,I01,0.7764,38655
66573941,21,11,I14,0.5411,91311
502132344,2,85,,0.6117,40202
226067187,5,22,I13,0.4271,55025
171333268,6,11,I27,0.4928,78640
660039,7,29,I15,-0.6413,82601
506800202,2,22,I27,0.8537,94704
552631,14,2,I12,0.3413,71105
547151721,2,22,I27,0.1815,60174
701966,13,29,I25,-0.4355,75455
614828,7,20,I22,0.6277,95060
464631767,3,15,I25,-0.6972,79836
641449,9,14,I24,0.5411,90501
350144371,4,76,I19,0.4896,84081
671915127,30,130,I25,-0.1242,07450
650756,7,35,I20,0.8877,80022
48824456,6,9,,0.0558,94107
777095,34,23,I15,0.0587,23462
773443,25,84,I22,0.3918,10036
685512,14,27,I13,0.2014,06901
483017,7,5,,-0.0333,06033
640512,30,7,I20,0.7734,38012
700232,23,42,I22,-0.1963,02888
284248635,4,14,I14,-0.3581,16635
499005666,2,2,I13,-0.0801,07005
342135422,4,14,I23,0.1815,60563
228443524,15,32,I24,-0.0574,15658
822694,27,16,I22,0.4332,22153
714241,15,46,I12,0.2785,19134
500964,25,10,,-0.2097,15237
541027156,2,19,I22,-0.2378,02150
224413015,5,79,I23,0.8304,84401
451306,9,10,I02,-0.3149,40601
538893,14,29,I01,0.3246,49087
51273959,21,10,,-0.2488,32503
755715,14,171,I20,0.4542,11769
762118,28,35,I20,0.3394,68127
279008103,4,11,I20,0.6648,14225
458751480,3,33,I19,0.1056,60607
657576733,1,9,,-0.2462,53005
690263,7,15,I22,0.3918,10001
621684,8,34,I26,0.6284,92115
558083,19,13,I22,0.7379,14904
601323166,2,74,I20,0.2690,44857
519454,20,22,I24,0.1056,60010
525451440,30,74,I25,-0.5883,55904
122503569,6,23,I22,-0.4309,35244
781371,19,5,I27,0.6383,95076
509224,9,19,I21,-0.4892,17042
193458831,7,74,I26,0.3866,55106
74402268,8,2,I27,-0.4896,70501
699420,11,51,I22,0.3849,48170
573928975,12,39,I27,0.7132,49503
643477172,1,15,,0.5467,78336
533959,32,20,I14,0.2923,20005
62728371,17,3,I24,0.5411,90602
368427805,4,68,I19,-0.2305,67217
421643079,3,34,I21,0.5411,91403
416979689,18,147,I24,-0.2305,67203
615041,30,103,I14,0.3904,95901
7155650,7,10,I20,-0.2162,72601
842662,12,6,I24,-0.4309,35203
270850945,19,17,,0.6220,43537
370914830,3,55,I21,0.3918,10036
177309401,5,11,I12,-0.4682,14480
575644870,2,28,,0.6907,48327
152980254,5,10,I21,0.3749,75205
272827869,13,128,I27,0.6643,13212
92598728,29,16,I22,-0.5369,63830
512463211,2,10,I27,0.2819,23228
284150666,4,11,I20,0.9521,80109
275203116,4,22,I13,-0.3161,58103
363836550,10,1264,I20,0.3381,46514
696834,7,26,I11,0.4096,45424
868894,31,32,I27,0.2655,55068
229017942,5,21,I19,-0.2305,67214
634524,12,5,I04,0.3918,10022
282965035,4,5,,-0.3611,70005
462412,29,22,I12,-0.5817,27983
522961776,2,11,I17,0.5030,93270
297754047,4,14,I12,0.0978,29601
612383,24,45,I27,0.4554,63116
781267,12,22,I19,0.5411,91362
311812794,4,20,I13,0.0436,37067
825024,27,2,I12,?,07066
286003340,4,36,I27,0.5411,91107
606878,12,9,I22,0.2401,28247
824101,10,6,I27,-0.9138,54140
304675519,4,21,I26,0.1056,60607
543158,11,42,I22,-0.7957,36610
727581,8,44,I20,0.2884,66215
306047212,11,17,I25,-0.0802,01581
742001,13,15,I12,0.6284,92108
300694541,8,47,I27,0.0520,08051
550635569,2,11,I19,-0.4178,29579
169186175,5,11,I23,-0.3986,74012
506902168,28,52,I19,-0.3986,74114
618902236,1,10,I20,-1.4487,38501
677162383,1,63,,-0.2453,02062
852999,19,9,I20,0.6859,48092
533913213,2,261,,0.3200,37210
687177224,1,20,,?,08077
572670362,6,296,I24,0.6220,43560
75856934,6,14,I22,-0.5709,28150
670917442,1,20,,0.3866,55117
709126,23,17,I27,0.0587,23510
832951,32,40,I16,-0.7831,54935
685776,7,19,I26,0.5411,90024
326906260,36,15,I13,-0.0333,06103
122276216,6,4,I13,-0.0188,01940
353836762,18,506,I09,-0.5895,27560
648306,26,22,I13,0.3918,10017
664711,7,44,I22,-0.1124,55405
481468,15,11,I15,0.8253,44022
211734077,5,31,I27,-0.0382,59801
600023965,2,30,I20,0.1011,77040
76543402,6,18,I11,0.2259,21076
548986956,12,61,I15,0.7661,04347
217051015,8,79,I23,-0.5587,53190
774216,26,30,I27,0.2920,85022
173981160,8,119,I25,-0.3488,73114
351502042,4,25,I27,0.5411,91204
461586,19,26,I03,-0.2097,15219
444666,7,11,I13,0.5411,90069
632360084,44,37,I15,0.6907,48025
685792,10,27,I25,0.7818,45420
309906626,4,23,I21,0.2270,49456
640243,9,46,I22,0.9627,49464
650334297,1,31,I12,-1.4358,28607
594413659,2,10,,-0.1242,07652
436755,17,679,I26,0.3849,48104
833545,18,8,I26,-0.1593,87701
300913433,4,228,I21,-0.7762,57013
488900968,32,188,I27,?,94160
353141318,26,1392,I19,0.1787,77380
661035,22,25,I19,-0.1127,05446
454012,17,32,I27,0.2655,55120
150431583,5,33,I20,0.5411,90404
737504,12,20,I22,0.1108,03801
255277907,4,29,I13,0.2819,23230
236824815,25,4,I24,-0.0555,02109
458802,7,3,I12,0.7381,95472
523730,14,19,I23,0.1011,77054
152842407,19,103,I27,1.0372,48723
692721402,1,53,,-0.8657,27455
383517853,34,57,I25,0.4125,95117
105011352,6,14,I09,0.3866,55117
700982,8,26,I22,0.5411,90025
628955747,1,1789,I24,0.9319,80503
635780423,23,13,I26,-1.0843,79045
616790089,1,234,I09,-0.3405,52233
800276,10,26,I27,0.3246,49048
814140,29,2,,0.1056,60521
583900495,5,139,I20,0.8214,98642
374672256,19,43,I13,0.6284,92101
643277,21,10,I27,0.7771,46992
186704118,29,229,I20,0.1805,76107
723766,9,2,,-0.4998,61611
842629,19,34,I15,0.1226,63005
662173,25,23,I19,?,07083
799116,13,24,I16,0.0178,77706
677287,27,460,I20,0.4271,55421
516952244,5,914,,-0.8641,27103
682909,12,10,I12,0.9913,95661
464631,10,2,I27,0.2008,21202
382478118,3,17,I11,0.2923,20024
762591,26,8,I20,-0.4004,17406
439821,33,34,I25,0.5291,64153
621377798,1,171,I26,0.1056,60629
481783,32,3,I07,-0.3701,32301
461588,22,11,I13,-0.0555,02110
27986445,6,20,,-0.3161,58104
822614,22,108,I15,0.3830,04967
188951514,14,10,I12,0.3918,10021
506140,9,14,I09,-0.5895,27278
686101826,27,512,I20,0.4896,84121
693961722,1,32,,0.1805,76102
484963,8,19,I11,-0.1460,07059
569768,8,63,I20,-0.2416,76020
691941,8,5,I23,-1.5660,77351
689066,8,59,I26,0.6770,92833
273663798,4,73,I27,0.1805,76118
3908602,7,3,I20,0.1056,60601
677396,22,17,I15,-0.2097,15146
749339,39,17,I20,-1.4803,56007
32240458,7,14,I11,0.3918,10175
585769,22,22,I14,0.2923,20002
564386984,33,103,I07,0.4789,32746
489119727,2,17,I14,-0.3097,79065
666793,14,60,,-0.0333,06034
169874465,5,13,I20,-0.2860,46733
59205555,6,10,I20,-1.1807,18635
771025,31,37,I09,0.0031,19355
311335235,4,98,I25,-0.2097,15122
324309225,20,12683,I09,0.5792,27834
596859,13,63,I24,0.3918,10017
713722,19,7,I15,0.8779,10304
450052,30,38,I20,0.7818,45315
232555966,5,14,I20,-0.5353,05641
431331982,3,19,I20,-0.1977,74055
443039078,3,22,I09,0.6111,84097
737914,10,77,I27,0.3749,75038
627032015,1,15,,0.1056,60615
481728,8,35,I11,0.2923,20005
809954,9,7,I11,0.2401,89149
320058748,4,1,I23,0.4332,22030
311827684,49,45,I12,0.3595,41017
40716544,6,29,I11,-0.2453,02494
853733,25,12,I14,0.8845,29210
374496212,3,24,I12,0.2920,85202
544404,9,77,I11,0.6466,87544
289515418,39,34,I20,0.6648,14206
631188183,7,1784,I08,0.3918,10003
388877563,3,29,I13,0.1805,76102
455867,16,15,I22,-0.2462,53045
470876,7,16,I27,0.6907,48009
561132,23,231,I27,0.2370,19422
482171,20,1,I22,0.3918,10022
527607366,2,24,,-0.6984,56201
252095836,5,4,I27,0.4163,38028
493974835,2,35,I23,0.6770,92672
780752,26,42,I27,0.6770,92660
715932,24,4,,0.0000,21044
570087633,2,14,I19,0.2229,38133
704126,17,16,I14,-0.3917,02554
739915,10,10,I27,-0.6589,04122
498519343,2,82,I20,-0.6310,76240
561896093,7,439,I27,-0.4440,97439
527835696,2,325,I20,0.5768,11003
539910053,2,17,I23,0.0397,37415
125158500,29,72,I13,0.2370,19422
730437,11,31,I01,0.5411,91801
474210180,10,91,,0.3866,55117
650424414,2,750,I27,0.2408,83814
218221914,10,582,I20,-0.4495,16335
697786887,24,16,,0.1815,60188
240913269,12,111,I26,?,75417
529526,8,31,I21,0.1530,98117
675684,11,10,I11,0.1056,60008
426503692,3,15,I09,0.4731,33607
804738,22,21,I19,-0.8132,23805
540890,10,5,I16,1.7223,57701
683830,15,2,I12,0.7242,10466
735513,21,3,I13,0.2923,20009
565191,16,13,I12,0.2229,38134
557579136,2,9,I19,0.4146,32210
774743,17,39,I26,-0.0319,35453
514422,9,21,I27,0.1490,75013
502627,10,14,I27,0.1530,98101
457258069,3,86,,0.3413,71111
430818070,5,18,I11,0.3749,75039
547117,32,26,I27,0.3749,75231
831831,19,51,I22,-0.2097,15071
273962739,4,25,,0.6996,80524
219768318,5,72,I11,0.1056,60613
821288,19,17,I14,0.4332,22030
50369729,7,107,I23,0.3749,75247
634433,23,16,I21,0.5401,87102
513653731,2,14,I21,-0.9290,37357
461675,20,9,I22,-0.1704,27604
468886,21,5,I11,-0.2378,02139
704811,39,9,I13,0.3485,07726
497872,18,36,I14,0.8537,94612
499361045,2,42,I27,0.1056,60645
347130257,8,199,I20,0.6037,96740
181279124,32,2033,I08,0.3918,10017
497236,9,18,I27,0.8190,30308
491999,13,40,I27,-1.4358,28607
724585,23,2,I19,0.7194,33168
810511,28,7,I27,0.6907,48237
690519,21,118,I11,0.1882,64120
538589978,5,466,I23,-0.2462,53186
444262,27,36,,-0.6756,77833
76887555,29,43,I12,0.5411,93539
811172,10,25,I25,0.6168,66935
526822,9,2,I11,0.4125,95125
157475122,6,900,I23,-0.7208,84098
636119083,16,24,I11,0.3394,68130
147343329,5,355,I20,0.1007,63132
484438,19,5,I22,0.0000,21045
795531,12,4,I07,0.6117,40243
266295492,4,43,I09,0.4125,94022
281779828,4,125,I23,-0.8071,75701
578405417,2,9,I27,-0.6589,04101
585552,35,104,I13,0.0561,53202
679432,20,5,I11,-0.0802,01501
673402876,1,11,,0.2965,20878
594727,24,1012,I20,1.6302,39440
652391900,1,44,,0.2319,62801
363698164,11,8,I26,-1.5660,77350
825912,10,16,I19,0.5026,39773
703665,27,14,I20,0.5768,11021
23717332,11,4,I12,0.2225,21093
509221,8,14,I20,0.4747,22903
249297915,5,30,I23,0.3595,41011
26699565,25,73,I27,0.5768,11714
18541649,7,3,I15,0.3078,87505
717110,8,44,I19,0.3749,75247
541290,8,37,I12,-0.7607,28602
223680922,10,31,I22,0.6648,14212
485909031,12,40,I24,0.3918,10022
653829892,16,22,I25,-0.0333,06108
475731,14,3,I22,-0.0188,01970
599671855,2,20,I19,0.5957,93021
652634211,1,56,,0.6770,92618
330341469,4,23,I07,0.8483,92531
305027343,4,57,I27,0.8483,92502
531617,22,109,,0.7161,70769
624508509,1,672,I25,-1.1008,68845
477030233,16,102,I19,0.5411,91768
53388550,35,178,I09,-0.1124,55435
727356,18,16,I24,0.1530,98104
825557,22,30,I21,0.8223,40324
706971,13,36,I27,-0.6325,72225
533669,19,34,,0.3485,08902
663475215,1,11,,-0.4474,58854
553761828,2,15,I24,0.2225,21117
644394,24,2,I13,0.3918,10022
532467843,2,26,I16,0.4645,95350
105673966,6,14,I27,0.3079,98257
459256,9,3,I26,0.1273,02331
166222057,5,8,,0.2923,20001
506595,10,13,I27,0.3413,78748
750212,20,35,I15,0.5411,91744
197686925,5,8,I26,-0.2736,59715
296069028,13,928,I20,-0.2378,01701
114154232,6,14,I12,-0.2674,28128
95291361,6,18,I20,-0.4394,95482
471570,31,55,I13,0.7194,33131
446368,8,33,I19,0.8643,95742
481643,20,5,I24,-0.2305,67219
551210,8,7,I23,0.7242,10462
583998,13,16,I26,0.2691,22101
152628143,5,239,I26,-0.3416,18017
705645,10,31,I27,0.8537,94539
779493,7,11,I11,0.1331,77327
786938,8,12,I09,-0.0661,21784
626966398,20,4,I26,0.3493,19063
826737,11,61,I26,0.4496,94403
454958,23,20,I27,0.1007,63125
479078,11,2,I17,0.1815,60148
512729,8,12,I22,0.6367,46613
572423362,2,41,I27,-0.4492,17025
619541,44,10,I27,0.4187,20785
452622788,3,37,I27,-0.2462,53005
624068,22,14,I18,0.6591,87402
650460314,1,27,I20,-1.6793,23920
215905605,5,8,,0.7577,94549
102263896,6,6,I15,0.6770,92807
550356,9,12,I27,0.4332,22306
650778,10,9,I11,-0.4309,35211
363778751,23,26,I19,0.3918,10016
435804972,23,100,I25,-0.1460,07922
765456,17,63,I09,0.1969,07094
602635,11,6,,-0.1242,07070
765435,28,43,I23,-0.1118,20602
574900,10,2,,0.6284,92121
540488,13,91,,-0.0594,17601
484607,21,31,,0.1056,60803
822717,17,2,,0.5766,43215
505279153,15,68,I16,-0.8576,72903
713754,13,17,I12,0.7132,49306
225710522,7,16,I27,-0.7379,58203
44534374,6,34,I13,0.5411,90067
764091,23,118,I13,-0.1127,05401
431898769,3,27,I25,-0.6972,79903
735085,12,28,I27,0.5411,90048
484784636,2,30,I25,-1.3467,59858
736396,26,2,I12,-0.0802,01520
502946547,2,7,I02,0.5411,91603
702716,13,2,I12,-0.1124,55435
644182,18,24,I27,-0.1406,60124
223340845,5,30,I22,0.1530,98003
667906663,14,274,I27,-1.0853,35816
834749,22,1649,I26,-0.2625,76028
304477654,28,51,I12,0.0558,94118
682396063,1,27,,0.3102,77471
89605713,6,38,I24,-0.3447,52627
202292036,5,44,,0.0435,31703
689548262,1,10,,-0.2554,28779
517415,7,3,,0.3032,37160
764952,11,3,I22,1.3866,30269
410568811,3,8,I27,0.8643,95816
347735937,31,27,I20,-0.2453,02322
726819,29,15,I23,0.6383,93921
672827717,1,37,,-0.1249,78232
868587,9,30,I18,-0.6589,04122
71349198,19,75,I13,0.1011,77010
481755,23,9,I15,-0.2378,01801
642261,21,13,I04,0.2465,45202
729200,11,31,I22,0.7208,70809
613075,7,7,I27,-0.1704,27615
557782318,18,71,I24,-0.4597,61108
516618,11,123,I27,0.7075,33317
618727,7,1126,I21,-0.9138,54913
641027,22,55,I22,0.4271,55112
189597601,5,78,I21,1.3621,95688
66573944,6,21,I19,-0.1181,62220
553361,9,15,I12,0.7062,30338
605856355,25,861,I26,0.7818,45402
235743759,5,28,I27,0.6725,49428
435458,24,6,I13,-0.3026,31201
641123565,42,2353,I20,0.6117,40232
492479934,4,204,I21,0.1839,14606
660485,16,76,I20,0.6648,14218
119087537,18,61,I24,0.2923,20001
645022,24,10,I17,-0.7831,54935
320793774,7,167,I11,0.1011,77027
516212,9,30,I19,0.2923,20036
652896424,1,12,,0.4896,84115
708752,17,2,I22,-0.2453,02188
578326731,2,11360,I09,-0.2264,50266
851877,20,17,I27,0.5821,46227
630814879,1,2,I11,-0.9289,72401
787838,11,55,I20,0.0257,32955
407929032,3,15,I23,0.1056,60462
29863314,10,112,I14,0.2923,20005
588542564,2,8,I15,0.6907,48084
631938,34,13,I27,0.3200,37203
341996454,4,29,I27,0.2259,21054
683006795,37,13,I13,-0.1265,07109
678092,30,359,I12,-0.4309,35211
650398812,2,16,I11,0.6671,89020
159698688,5,16,I16,0.5411,91504
510889279,21,1465,I02,-0.1124,55415
748728,19,19,I11,0.0978,29607
233415868,5,8,I09,0.2370,19428
311342865,4,21,I13,-0.4376,02903
455362,13,3,I07,0.4163,38017
444258,22,51,I23,-0.3161,58103
724041,14,22,I11,0.2923,20005
813284,25,17,I26,0.9968,91762
572161,24,3,I27,0.6117,40217
586021,20,33,I11,0.1011,77027
119763358,6,49,I22,0.5411,90601
170170056,5,65,I27,0.4479,34945
198517263,5,32,,0.4125,94304
680517026,24,45,I25,0.6643,13057
93088698,6,9,I12,1.4100,39056
636631,11,29,I14,0.3918,10005
716472,22,6,I27,-0.3149,63801
651895435,15,17,I13,0.7132,49503
340065412,4,128,I26,0.1011,77530
55798482,19,510,I27,0.2923,20004
471132494,13,10,I27,0.3918,10010
653746,19,33,I27,0.5411,90803
497780,28,61,I26,0.8067,48911
475528849,3,1082,I24,0.0849,99503
640199239,2,14,I12,0.1530,98027
195293439,5,35,I22,0.7194,33166
669482632,23,278,,0.7734,38301
641542,12,7,I14,0.6297,22314
657499,7,11,I13,0.4381,08053
755776,14,2,I20,0.2920,85281
571613157,2,24,I14,0.7450,80237
435462,17,781,I20,-0.1551,23093
512511198,2,34,I22,0.5411,91331
649039,8,11,I21,0.8779,10303
693178688,1,15,,?,?
73736905,6,18,I27,0.8821,30096
226888114,5,931,I23,0.5821,46225
181204064,5,7,I14,0.2923,20004
565029165,2,413,I21,-0.5635,57107
265587750,4,21,I09,0.1815,60563
593839,9,54,I05,0.2785,19103
541827,17,13,I13,0.1007,63105
518222967,2,11,I11,0.3749,75215
708378,14,21,I09,0.2976,23452
755088,8,32,I11,0.1056,60654
699732,7,16,I20,0.5700,46161
85231916,6,27,I23,-0.6887,72143
377088227,19,310,I20,0.2435,42025
548350,11,6,I11,0.2749,30720
674611210,29,105,,0.2401,28211
558292961,2,12,I27,-1.1961,55746
277148452,4,2,I12,0.5516,11355
598103,20,21,I13,0.5733,12110
659372686,1,21,,0.7062,30350
839549,34,13,I07,0.2465,45208
525983,12,10,I20,-0.2462,53151
421724922,3,11,,-0.0802,01581
799474,12,4,I15,0.4542,11968
690138362,8,148,I24,0.1056,60606
365602983,4,371,I20,0.8253,44149
730841,8,55,I27,-0.1406,60142
611560,23,5,I20,0.8253,44128
499415,8,5,I09,0.8537,94710
544401,8,34,I19,-0.3821,03106
494162,11,30,I19,-1.0644,53812
678219083,1,46,,0.8399,12305
438125515,3,11,I21,0.3493,190320469
451842,28,9,I13,0.6220,43537
228730829,5,19,I11,-0.7166,83607
348156503,4,324,I27,0.5766,43215
572389,14,30,I27,-0.1704,27607
816022,28,2,I04,0.7129,48192
428743938,21,110,I15,0.1056,60201
160485885,30,38,I16,0.4332,20191
388492149,23,48,I11,-0.1124,55402
319889138,8,102,I26,0.0112,48895
584165746,2,16,I27,0.1056,60604
656685,7,58,I15,0.4215,29201
504379,9,1574,I27,0.5411,90031
422938587,18,127,I07,0.1007,63105
278731362,4,14,,0.9820,04401
698681956,23,433,,0.7132,49321
808546,27,2,I23,0.2819,23229
464560,23,11,I20,0.9627,49090
639551224,10,308,I24,0.6648,14221
559139,20,172,I20,0.4554,63110
663947159,4,13,,0.1969,07302
360205034,5,51,I12,-0.2278,19713
